t,x,y,yaw,v,vy,yaw_rate
296.387,-131.98207732618658,-223.65308331386166,-1.5544171297055267,0.04354873258175074,-2.66760115352816,-0.144375492370076
296.421,-131.98081897095486,-223.74332257347749,-1.5593002213961604,0.030236680258336632,-2.6427147626694407,-0.1429827732347907
296.455,-131.98000683607674,-223.83272206648564,-1.5641364062919105,0.017294309744588537,-2.6182003876805755,-0.1416143034026762
296.489,-131.97962854964976,-223.9212943770853,-1.5689265182368093,0.00470995227134384,-2.594054270196267,-0.14027060934601288
296.523,-131.97967213202534,-224.00905196102264,-1.5736714033883765,-0.007527776447900647,-2.5702726101875553,-0.1389518952459922
296.557,-131.9801259858159,-224.0960071442178,-1.5783719095246178,-0.019429957834576406,-2.5468515685292803,-0.13765806588264015
296.591,-131.98097888530893,-224.18217212145186,-1.5830288767853307,-0.031007356394695623,-2.5237872682439066,-0.1363887830914203
296.625,-131.98221996548156,-224.26755895509052,-1.5876431306480214,-0.042270411579276385,-2.5010757954629743,-0.1351435379260259
296.659,-131.9838387108422,-224.35217957384856,-1.5922154773940596,-0.053229235970681354,-2.478713200895091,-0.133921722651949
296.693,-131.9858249443094,-224.43604577161975,-1.5967467018651098,-0.06389361881164887,-2.4566955021406565,-0.13272269270163256
296.727,-131.98816881630046,-224.51916920640087,-1.6012375670719554,-0.07427303398603965,-2.4350186868499404,-0.1315458134980429
296.761,-131.9908607941513,-224.60156139933716,-1.6056888151078368,-0.08437665057457555,-2.4136787166034557,-0.1303904908295634
296.795,-131.9938916512029,-224.68323381079549,-1.610101193974661,-0.09421357978853702,-2.392678672467229,-0.12925782380474832
296.829,-131.99725248432085,-224.7641981273869,-1.6144754254746847,-0.10379311025775677,-2.3720234422858666,-0.12814468072442706
296.863,-132.00093468412396,-224.84446598862127,-1.6188122042097866,-0.1131237646020773,-2.3517080330609494,-0.1270532968611243
296.897,-132.00492992871494,-224.9240488678186,-1.6231122472816215,-0.12221373727300483,-2.3317277545567197,-0.12598195885176824
296.931,-132.00923017221058,-225.00295807736325,-1.6273762330371924,-0.13107109552554214,-2.3120777671319797,-0.12493085837192754
296.965,-132.01382763749652,-225.0812047658588,-1.631604842931051,-0.13970357845861678,-2.2927533218357334,-0.12389941108668517
296.999,-132.01871480702727,-225.15879992084336,-1.6357987376426848,-0.14811871492466464,-2.2737496615381225,-0.12288736434521644
297.033,-132.0238844148651,-225.2357543683568,-1.639958572219021,-0.15632377946504433,-2.2550620627073767,-0.12189438855629557
297.067,-132.02932943867435,-225.31207877449884,-1.6440849879496549,-0.16432582351455288,-2.236685828161828,-0.1209201537444466
297.101,-132.0350430920014,-225.38778364602578,-1.6481786169218395,-0.17213167251214478,-2.2186162884033824,-0.11996435885879239
297.135,-132.04101881682197,-225.4628793315881,-1.6522400795388628,-0.17974793553471569,-2.2008488082114535,-0.11902666687349192
297.169,-132.04725027623678,-225.5373760227486,-1.656269985617296,-0.18718101094790995,-2.183378783994978,-0.11810676450740441
297.203,-132.0537313474284,-225.61128375520215,-1.6602689337385568,-0.19443709203460185,-2.166201649132054,-0.11720431790828315
297.237,-132.06045611439637,-225.684612418165,-1.6642375148242312,-0.20152221316402086,-2.1493142759011157,-0.11631948261040295
297.271,-132.06741888069345,-225.75737193399664,-1.6681763316233669,-0.20844329445207194,-2.1327208182873667,-0.11545175328896073
297.305,-132.0746141688101,-225.82957225545124,-1.6720859436037232,-0.21520606842051362,-2.11641784880032,-0.11460078573045863
297.339,-132.0820366906496,-225.90122317316417,-1.675966935939602,-0.22181608581895138,-2.1004003771635196,-0.11376679995886206
297.373,-132.08968134412666,-225.97233431185165,-1.6798198658184407,-0.22827870155494223,-2.084663550231062,-0.1129490159817559
297.407,-132.09754320588507,-226.04291513047733,-1.6836452863710476,-0.23459910728801414,-2.069202525473744,-0.1121473976557543
297.441,-132.10561753569587,-226.11297498765074,-1.6874437280821495,-0.24078294408049578,-2.054017620111292,-0.11136114138120719
297.475,-132.11389977922957,-226.18252327625262,-1.6912157430937367,-0.24683546684928412,-2.039107623637174,-0.11059164258757893
297.509,-132.122385555045,-226.25156925854526,-1.694961869462283,-0.2527614522053082,-2.0244675697597176,-0.10983721443001114
297.543,-132.13107063954845,-226.32012202627587,-1.6986826251979472,-0.2585655194987091,-2.010092390123944,-0.10909823948707868
297.577,-132.13995096273445,-226.3881905015628,-1.7023785252016572,-0.2642520692329619,-1.995977183536177,-0.10837406321247994
297.611,-132.14902260208015,-226.45578344048332,-1.7060500691218905,-0.26982538214515805,-1.9821170730234563,-0.10766456391068993
297.645,-132.1582817777999,-226.52290943478448,-1.7096977501998103,-0.27528957244219704,-1.9685072775119363,-0.10696937857239112
297.679,-132.1677248477316,-226.58957691482303,-1.71332204990308,-0.28064862115309125,-1.9551430777424552,-0.10628825633534383
297.713,-132.17734830262393,-226.65579415173272,-1.7169234414932042,-0.285906366195842,-1.9420198307913794,-0.105620910890975
297.747,-132.18714876150094,-226.72156926003763,-1.7205023881655026,-0.2910665144883282,-1.9291329642076587,-0.10496707014721648
297.781,-132.19712296720178,-226.78691019999383,-1.72405934432106,-0.2961326428788915,-1.9164779770863747,-0.10432646756634135
297.815,-132.20726778207504,-226.85182478005973,-1.7275947550890092,-0.3011082040621813,-1.9040504397994664,-0.10369883589906871
297.849,-132.21758018380748,-226.91632065927644,-1.731109056791039,-0.3059965301968572,-1.891845992869153,-0.1030839170526795
297.883,-132.22805726140413,-226.9804053496681,-1.7346026769292415,-0.3108008371201717,-1.879860347118087,-0.10248145350525836
297.917,-132.23869621129683,-227.0440862186067,-1.7380760344129849,-0.31552422833978705,-1.8680892825748072,-0.10189119498518308
297.951,-132.24949433359038,-227.10737049116477,-1.7415295396835708,-0.32016969877971757,-1.8565286482635497,-0.10131289411619282
297.985,-132.2604490284333,-227.170265252445,-1.7449635948857838,-0.3247401385462767,-1.8451743613439355,-0.1007463093470386
298.019,-132.27155779251524,-227.2327774498887,-1.7483785940257313,-0.32923833648876744,-1.834022406617701,-0.10019120322973549
298.053,-132.2828182156825,-227.29491389556293,-1.7517749231326272,-0.33366698368349057,-1.8230688357719844,-0.09964734346837348
298.087,-132.29422797767114,-227.3566812684233,-1.7551529604212062,-0.3380286767802372,-1.8123097667530408,-0.09911450227188193
298.121,-132.30578484495112,-227.41808611655463,-1.7585130764504828,-0.3423259212703236,-1.8017413830201265,-0.09859245666162558
298.155,-132.31748666768007,-227.47913485938594,-1.761855634282902,-0.3465611345883183,-1.7913599328559393,-0.09808098820784912
298.189,-132.3293313767609,-227.53983378988224,-1.765180989638697,-0.3507366491557492,-1.781161728613802,-0.0975798830602476
