t,steering_angle,speed
120.126,0.0,4.0
120.16,0.0,4.0
120.193,0.0,4.0
120.226,0.0,4.0
120.26,0.0,4.0
120.293,0.0,4.0
120.326,0.0,4.0
120.36,0.0,4.0
120.393,0.0,4.0
120.426,0.0,4.0
120.46,0.0,4.0
120.493,0.0,4.0
120.526,0.0,4.0
120.56,0.0,4.0
120.593,0.0,4.0
120.626,0.0,4.0
120.66,0.0,4.0
120.693,0.0,4.0
120.726,0.0,4.0
120.76,0.0,4.0
120.793,0.0,4.0
120.826,0.0,4.0
120.86,0.0,4.0
120.893,0.0,4.0
120.926,0.0,4.0
120.96,0.0,4.0
120.993,0.0,4.0
121.026,0.0,4.0
121.06,0.0,4.0
121.093,0.0,4.0
121.126,0.0,4.0
121.16,0.0,4.0
121.193,0.0,4.0
121.226,0.0,4.0
121.26,0.0,4.0
121.293,0.0,4.0
121.326,0.0,4.0
121.36,0.0,4.0
121.393,0.0,4.0
121.426,0.0,4.0
121.46,0.0,4.0
121.493,0.0,4.0
121.526,0.0,4.0
121.56,0.0,4.0
121.593,0.0,4.0
121.626,0.0,4.0
121.66,0.0,4.0
121.693,0.0,4.0
121.726,0.0,4.0
121.76,0.0,4.0
121.793,0.0,4.0
121.826,0.0,4.0
121.86,0.0,4.0
121.893,0.0,4.0
121.926,0.0,4.0
121.96,0.0,4.0
121.993,0.0,4.0
122.026,0.0,4.0
122.06,0.0,4.0
122.093,0.0,4.0
122.126,0.0,4.0
122.16,0.0,4.0
122.193,0.0,4.0
122.226,0.0,4.0
122.26,0.0,4.0
122.293,0.0,4.0
122.326,0.0,4.0
122.36,0.0,4.0
122.393,0.0,4.0
122.426,0.0,4.0
122.46,0.0,4.0
122.493,0.0,4.0
122.526,0.0,4.0
122.56,0.0,4.0
122.593,0.0,4.0
122.626,0.0,4.0
122.66,0.0,4.0
122.693,0.0,4.0
122.726,0.0,4.0
122.76,0.0,4.0
122.793,0.0,4.0
122.826,0.0,4.0
122.86,0.0,4.0
122.893,0.0,4.0
122.926,0.0,4.0
122.96,0.0,4.0
122.993,0.0,4.0
123.026,0.0,4.0
123.06,0.0,4.0
123.093,0.0,4.0
123.126,0.0,4.0
123.16,0.0,4.0
123.193,0.0,4.0
123.226,0.0,4.0
123.26,0.0,4.0
123.293,0.0,4.0
123.326,0.0,4.0
123.36,0.0,4.0
123.393,0.0,4.0
123.426,0.0,4.0
123.46,0.0,4.0
123.493,0.0,4.0
123.526,0.0,4.0
123.56,0.0,4.0
123.593,0.0,4.0
123.626,0.0,4.0
123.66,0.0,4.0
123.693,0.0,4.0
123.726,0.0,4.0
123.76,0.0,4.0
123.793,0.0,4.0
123.826,0.0,4.0
123.86,0.0,4.0
123.893,0.0,4.0
123.926,0.0,4.0
123.96,0.0,4.0
123.993,0.0,4.0
124.026,0.0,4.0
124.06,0.0,4.0
124.093,0.0,4.0
124.126,0.0,4.0
124.16,0.0,4.0
124.193,0.0,4.0
124.226,0.0,4.0
124.26,0.0,4.0
124.293,0.0,4.0
124.326,0.0,4.0
124.36,0.0,4.0
124.393,0.0,4.0
124.426,0.0,4.0
124.46,0.0,4.0
124.493,0.0,4.0
124.526,0.0,4.0
124.56,0.0,4.0
124.593,0.0,4.0
124.626,0.0,4.0
124.66,0.0,4.0
124.693,0.0,4.0
124.726,0.0,4.0
124.76,0.0,4.0
124.793,0.0,4.0
124.826,0.0,4.0
124.86,0.10000000149011612,4.0
124.893,0.10000000149011612,4.0
124.926,0.10000000149011612,4.0
124.96,0.10000000149011612,4.0
124.993,0.10000000149011612,4.0
125.026,0.10000000149011612,4.0
125.06,0.10000000149011612,4.0
125.093,0.10000000149011612,4.0
125.126,0.10000000149011612,4.0
125.16,0.10000000149011612,4.0
125.193,0.10000000149011612,4.0
125.226,0.10000000149011612,4.0
125.26,0.10000000149011612,4.0
125.293,0.10000000149011612,4.0
125.326,0.10000000149011612,4.0
125.36,0.10000000149011612,4.0
125.393,0.10000000149011612,4.0
125.426,0.10000000149011612,4.0
125.46,0.10000000149011612,4.0
125.493,0.10000000149011612,4.0
125.526,0.10000000149011612,4.0
125.56,0.10000000149011612,4.0
125.593,0.10000000149011612,4.0
125.626,0.10000000149011612,4.0
125.66,0.10000000149011612,4.0
125.693,0.10000000149011612,4.0
125.726,0.10000000149011612,4.0
125.76,0.10000000149011612,4.0
125.793,0.10000000149011612,4.0
125.826,0.10000000149011612,4.0
125.86,0.10000000149011612,4.0
125.893,0.10000000149011612,4.0
125.926,0.10000000149011612,4.0
125.96,0.10000000149011612,4.0
125.993,0.10000000149011612,4.0
126.026,0.10000000149011612,4.0
126.06,0.10000000149011612,4.0
126.093,0.10000000149011612,4.0
126.126,0.10000000149011612,4.0
126.16,0.10000000149011612,4.0
126.193,0.10000000149011612,4.0
126.226,0.10000000149011612,4.0
126.26,0.10000000149011612,4.0
126.293,0.10000000149011612,4.0
126.326,0.10000000149011612,4.0
126.36,0.10000000149011612,4.0
126.393,0.10000000149011612,4.0
126.426,0.10000000149011612,4.0
126.46,0.10000000149011612,4.0
126.493,0.10000000149011612,4.0
126.526,0.10000000149011612,4.0
126.56,0.10000000149011612,4.0
126.593,0.10000000149011612,4.0
126.626,0.10000000149011612,4.0
126.66,0.10000000149011612,4.0
126.693,0.10000000149011612,4.0
126.726,0.10000000149011612,4.0
126.76,0.10000000149011612,4.0
126.793,0.10000000149011612,4.0
126.826,0.10000000149011612,4.0
126.86,0.10000000149011612,4.0
126.893,0.10000000149011612,4.0
126.926,0.10000000149011612,4.0
126.96,0.10000000149011612,4.0
126.993,0.10000000149011612,4.0
127.026,0.10000000149011612,4.0
127.06,0.10000000149011612,4.0
127.093,0.10000000149011612,4.0
127.126,0.10000000149011612,4.0
127.16,0.10000000149011612,4.0
127.193,0.10000000149011612,4.0
127.226,0.10000000149011612,4.0
127.26,0.10000000149011612,4.0
127.293,0.10000000149011612,4.0
127.326,0.10000000149011612,4.0
127.36,0.10000000149011612,4.0
127.393,0.10000000149011612,4.0
127.426,0.10000000149011612,4.0
127.46,0.10000000149011612,4.0
127.493,0.10000000149011612,4.0
127.526,0.10000000149011612,4.0
127.56,0.10000000149011612,4.0
127.593,0.10000000149011612,4.0
127.626,0.10000000149011612,4.0
127.66,0.10000000149011612,4.0
127.693,0.10000000149011612,4.0
127.726,0.10000000149011612,4.0
127.76,0.10000000149011612,4.0
127.793,0.10000000149011612,4.0
127.826,0.10000000149011612,4.0
127.86,0.10000000149011612,4.0
127.893,0.10000000149011612,4.0
