completion_percent,compute_budget_ms,compute_max_ms,compute_mean_ms,compute_p95_ms,controller,controller_failures,cte_mae_m,cte_max_abs_m,cte_p95_abs_m,cte_rmse_after_transient_m,cte_rmse_m,deadline_miss_percent,duration_s,heading_rmse_after_transient_deg,heading_rmse_deg,repeat,run_id,samples,scenario,speed_rmse_mps,steering_rate_rms_deg_s,steering_rms_deg,steering_total_variation_deg,summary_path,termination_reason
3.6617627880681645,50.0,42.78822700143792,28.669065084561403,33.08738700434333,kinematic_mpc,4,8.221133476064688,15.943893728414599,13.25688203066733,8.874956352183647,8.817690038558089,0.0,320.0,103.63684398847712,103.3344227629522,2,20260729_010313_nominal_r2,6401,nominal,1.434607142139702,25.30434802755383,29.976740924261154,1260.2242417260536,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260729_010313/kinematic_mpc/20260729_010313_nominal_r2/summary.json,maximum run time reached
2.6535177285084734,50.0,41.619371993874665,28.501179796010003,33.02252300272812,kinematic_mpc,5,8.604562374979018,20.006807976510178,16.42635156069782,9.580558926378988,9.487322128417473,0.0,218.30200000000002,105.21046350999521,104.75604775743481,3,20260729_010313_nominal_r3,4367,nominal,1.3502648238539976,26.236112580019867,30.083630463421876,896.3652587924893,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260729_010313/kinematic_mpc/20260729_010313_nominal_r3/summary.json,diverged: |CTE| >= 20.00 m
3.6545771108569602,50.0,38.62438900250709,27.927274370469146,32.18154700152809,kinematic_mpc,3,7.551769654972292,13.466921757181511,11.428068034055107,8.114928739790987,8.064886520644036,0.0,319.995,103.53661118309911,103.24487370188459,1,20260729_010313_yaw_minus_5deg_r1,6401,yaw_minus_5deg,1.409904480259231,25.154119757908454,29.95610758021909,1284.7537733439863,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260729_010313/kinematic_mpc/20260729_010313_yaw_minus_5deg_r1/summary.json,maximum run time reached
3.47479039138605,50.0,40.09948299790267,28.07106379165319,32.31737799796974,kinematic_mpc,5,8.533719760409706,14.289155603712794,13.67692551567938,9.181231007642097,9.12275300782918,0.0,320.001,103.77938264321176,103.50484839731575,1,20260729_010313_yaw_plus_5deg_r1,6401,yaw_plus_5deg,1.4435381991583427,25.425356248459497,30.054743913022758,1288.0176364425408,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260729_010313/kinematic_mpc/20260729_010313_yaw_plus_5deg_r1/summary.json,maximum run time reached
99.94649232636597,50.0,0.2234779967693612,0.09114897720529683,0.10117309720953924,stanley,0,0.03628882008228363,1.687154443441373,0.06818856314072916,0.03277149692404732,0.12032889697748447,0.0,271.9,0.22765717269970723,0.39445623901680965,1,20260729_010313_lateral_minus_0p5_r1,5439,lateral_minus_0p5,0.4059967378274301,8.441828679979363,2.129657392756914,1403.6275461488883,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260729_010313/stanley/20260729_010313_lateral_minus_0p5_r1/summary.json,path completed
99.92988959580222,50.0,0.24142199981724843,0.09080708393957512,0.10049700067611411,stanley,0,0.03762493614926625,1.7074549567457282,0.0691377992201783,0.03340386213261252,0.12326987343023141,0.0,271.55,0.25076961209849286,0.39745880594849536,1,20260729_010313_lateral_plus_0p5_r1,5432,lateral_plus_0p5,0.40769580957990764,8.375256705937197,2.0831824258994023,1452.3937548572005,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260729_010313/stanley/20260729_010313_lateral_plus_0p5_r1/summary.json,path completed
99.93424257100484,50.0,0.4246139942551963,0.09119829115688309,0.1001080479909433,stanley,0,0.03372902070033631,1.6108040858161097,0.06680190865782404,0.03262318626392503,0.11235659229449098,0.0,271.95,0.2381610217253694,0.23944950665818535,1,20260729_010313_nominal_r1,5440,nominal,0.40848403061199473,6.720491140893711,1.5734111496578762,1355.4387505387201,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260729_010313/stanley/20260729_010313_nominal_r1/summary.json,path completed
99.92988959580222,50.0,0.39315500180236995,0.09066018651583992,0.09969600068870932,stanley,0,0.033615488925478935,1.610801228759971,0.0664771541665658,0.03248965652180785,0.1121045741719969,0.0,271.2,0.2562712642421204,0.256934552971179,2,20260729_010313_nominal_r2,5425,nominal,0.4006862371437221,6.799628717395896,1.5581763690337789,1376.2537717915784,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260729_010313/stanley/20260729_010313_nominal_r2/summary.json,path completed
99.92988959580222,50.0,0.2458099988871254,0.09191550728183644,0.10140720114577562,stanley,0,0.03440568008281258,1.6108012867450512,0.06726616265554253,0.0329877291593678,0.11445439597643042,0.0,271.2,0.25471378887768337,0.25454824044401037,3,20260729_010313_nominal_r3,5425,nominal,0.4057844736558967,6.924441227916229,1.5479572732313844,1414.0840440564168,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260729_010313/stanley/20260729_010313_nominal_r3/summary.json,path completed
99.92988959580222,50.0,0.16209300520131364,0.08923702265589824,0.09747099975356834,stanley,0,0.0340620137432082,1.6248563539200462,0.066494593916853,0.03256030042387359,0.11345071671887227,0.0,271.7,0.24614604016219813,0.41528331762668513,1,20260729_010313_yaw_minus_5deg_r1,5435,yaw_minus_5deg,0.4080508874542663,7.17961327830676,1.7531082974880323,1402.3345723705663,/home/dev/code/polarquest/ws/src/polaris_system_id/src/analysis/data/controller_comparison_batches/20260729_010313/stanley/20260729_010313_yaw_minus_5deg_r1/summary.json,path completed
