t,x,y,yaw,v,steering_angle,speed
168.41199999999685,27.012995071933418,0.8034861217331272,-0.03464418508441325,1.6428183301347852,0.0,1.522513508796692
168.43199999999683,27.045833069048538,0.8023480271338649,-0.03464418857171081,1.642974729857264,0.0,1.522513508796692
168.45199999999684,27.078672668240163,0.8012098769512958,-0.03464419205885738,1.6431301174109096,0.0,1.522513508796692
168.47199999999685,27.111517494198377,0.8000715454243572,-0.034644195545096235,1.6432822027722678,0.0,1.522513508796692
168.49199999999684,27.144363854863563,0.7989331606487251,-0.03464419903174276,1.643433318518963,0.0,1.522513508796692
168.51199999999685,27.17721379651185,0.7977946516261355,-0.034644202519341416,1.6435821718314443,0.0,1.522513508796692
168.53199999999683,27.210066742344576,0.7966560383674842,-0.034644206006409384,1.6437291271264376,0.0,1.522513508796692
168.55199999999684,27.24292169096701,0.7955173556181226,-0.034644209493123856,1.6438748170764388,0.0,1.522513508796692
168.57199999999685,27.275781050101223,0.7943785198331453,-0.03464421298047693,1.6440177205160853,0.0,1.522513508796692
168.59199999999683,27.30864185857713,0.7932396337582482,-0.034644216467760724,1.6441597082822832,0.0,1.522513508796692
168.61199999999684,27.341506504192587,0.7921006145394932,-0.03464421995448319,1.6442992718037341,0.0,1.522513508796692
168.63199999999685,27.37437349705466,0.7909615138717037,-0.034644223440838395,1.6444373523409954,0.0,1.522513508796692
168.65199999999683,27.4072428371633,0.789822331754881,-0.034644226926825894,1.644573949894066,0.0,1.522513508796692
168.67199999999684,27.440115853054753,0.7886830220867485,-0.03464423041353015,1.644708225140413,0.0,1.522513508796692
168.69199999999685,27.472990237600268,0.7875436649252237,-0.03464423390038052,1.6448416356916726,0.0,1.522513508796692
168.71199999999683,27.50586866952104,0.7864041673136152,-0.03464423738694089,1.6449724891772746,0.0,1.522513508796692
168.73199999999684,27.538748862047434,0.7852646086045919,-0.03464424087364204,1.6451022303219314,0.0,1.522513508796692
168.75199999999683,27.57163169548216,0.7841249582494507,-0.03464424436055413,1.6452303029551687,0.0,1.522513508796692
168.77199999999684,27.60451754449971,0.7829852032431505,-0.03464424784756703,1.6453564703771162,0.0,1.522513508796692
168.79199999999685,27.637404685909882,0.7818454033863541,-0.03464425133462301,1.645481821279939,0.0,1.522513508796692
168.81199999999683,27.67029604374458,0.7807054572003522,-0.034644254820175746,1.645604508249832,0.0,1.522513508796692
168.83199999999684,27.70318863962511,0.7795654680475791,-0.03464425830601936,1.645726413048021,0.0,1.522513508796692
168.85199999999682,27.736084124279085,0.778425378639012,-0.034644261792541986,1.645846492778898,0.0,1.522513508796692
168.87199999999683,27.76898203240412,0.7772852051203774,-0.034644265278351405,1.6459650414013987,0.0,1.522513508796692
168.89199999999684,27.801881556176504,0.7761449755283657,-0.03464426876368609,1.6460825692849808,0.0,1.522513508796692
168.91199999999682,27.834784637901812,0.7750046224487911,-0.03464427225096234,1.6461978492871234,0.0,1.522513508796692
168.93199999999683,27.86768888880888,0.7738642287887877,-0.034644275737871766,1.6463123906056396,0.0,1.522513508796692
168.95199999999684,27.90059623513038,0.7727237276904368,-0.034644279222449725,1.646424976248066,0.0,1.522513508796692
168.97199999999683,27.933505474972037,0.7715831608686761,-0.03464428270803399,1.6465363655911471,0.0,1.522513508796692
168.99199999999684,27.966416608333937,0.770442528323502,-0.034644286194623675,1.646646558634882,0.0,1.522513508796692
169.01199999999685,27.999330706943997,0.7693017928520418,-0.03464428968007516,1.6467548782684738,0.0,1.522513508796692
169.03199999999683,28.032245909645077,0.768161019056215,-0.03464429316536943,1.6468625003501505,0.0,1.522513508796692
169.05199999999684,28.065164377357476,0.7670201319252178,-0.03464429665181745,1.6469680596374134,0.0,1.522513508796692
169.07199999999682,28.098084265347563,0.7658791954918106,-0.03464430013801012,1.6470727216044159,0.0,1.522513508796692
169.09199999999683,28.1310062837543,0.7647381851047844,-0.03464430362381865,1.6471760375910265,0.0,1.522513508796692
169.11199999999684,28.163930734826906,0.7635970902695113,-0.034644307110284434,1.6472778166634783,0.0,1.522513508796692
169.13199999999682,28.196856228470555,0.7624559592421339,-0.03464431059703221,1.6473789370584326,0.0,1.522513508796692
169.15199999999683,28.229785123497155,0.7613147101325055,-0.03464431408131974,1.6474779084321989,0.0,1.522513508796692
169.1719999999968,28.26271501725329,0.7601734263504366,-0.034644317566387084,1.647576248845138,0.0,1.522513508796692
169.19199999999682,28.29564724137849,0.7590320616660013,-0.03464432105327386,1.6476731170161474,0.0,1.522513508796692
169.21199999999683,28.328581420513782,0.7578906291067419,-0.03464432453841315,1.6477687499886657,0.0,1.522513508796692
169.23199999999682,28.361516902989088,0.7567491512976013,-0.034644328022387594,1.6478635594955224,0.0,1.522513508796692
169.25199999999683,28.39445525565944,0.7556075738367302,-0.034644331509805504,1.647956555676747,0.0,1.522513508796692
169.27199999999684,28.427394551506787,0.7544659636283798,-0.03464433499656483,1.6480489559699723,0.0,1.522513508796692
169.29199999999682,28.460336344419854,0.7533242667197715,-0.034644338479160375,1.6481397786337026,0.0,1.522513508796692
169.31199999999683,28.493279664832603,0.7521825167730748,-0.03464434196295363,1.648229636229595,0.0,1.522513508796692
169.33199999999684,28.526224512744985,0.7510407137882914,-0.034644345447945035,1.6483185287576487,0.0,1.522513508796692
169.35199999999682,28.559171752718235,0.7498988277431177,-0.03464434893415236,1.648405910060718,0.0,1.522513508796692
169.37199999999683,28.592119883359995,0.7487569107703124,-0.034644352420414304,1.6484927286534075,0.0,1.522513508796692
169.3919999999968,28.625070647880833,0.7476149023347217,-0.03464435590443227,1.6485778831088924,0.0,1.522513508796692
169.41199999999682,28.65802255813746,0.746472854112156,-0.034644359388979584,1.648662313724465,0.0,1.522513508796692
169.43199999999683,28.69097618699771,0.7453307462091303,-0.03464436287432049,1.6487456585801679,0.0,1.522513508796692
169.45199999999681,28.723931778285383,0.744188570155029,-0.03464436636036128,1.6488277636002526,0.0,1.522513508796692
169.47199999999683,28.756888210613454,0.7430463648933218,-0.03464436984670183,1.6489093372622152,0.0,1.522513508796692
169.4919999999968,28.789847386831397,0.7419040643370797,-0.03464437333097514,1.648989177339905,0.0,1.522513508796692
169.51199999999682,28.822807368722845,0.7407617357988576,-0.03464437681559307,1.649068508392453,0.0,1.522513508796692
169.53199999999683,28.855769230519027,0.7396193419693529,-0.03464438030101569,1.6491466517196691,0.0,1.522513508796692
169.5519999999968,28.88873266941855,0.7384768933630045,-0.03464438378573176,1.6492237986663574,0.0,1.522513508796692
169.57199999999682,28.92169715972038,0.7373344082387576,-0.03464438726997665,1.6493002813593596,0.0,1.522513508796692
169.59199999999683,28.95466396540361,0.7361918426915306,-0.034644390756709775,1.6493753012139425,0.0,1.522513508796692
169.6119999999968,28.987631531946082,0.7350492507155658,-0.03464439424275412,1.64944984037202,0.0,1.522513508796692
169.63199999999682,29.020601112867343,0.7339065887681886,-0.034644397724938436,1.6495231068944847,0.0,1.522513508796692
169.65199999999683,29.053571926019934,0.7327638840158797,-0.03464440120895729,1.6495955948794467,0.0,1.522513508796692
169.6719999999968,29.086543971403817,0.7316211364586406,-0.03464440469481067,1.649667304326906,0.0,1.522513508796692
169.69199999999682,29.119517946459098,0.7304783218661702,-0.03464440818043135,1.6497377946578704,0.0,1.522513508796692
169.7119999999968,29.15249264001504,0.7293354823130431,-0.03464441166568433,1.6498078310513467,0.0,1.522513508796692
169.73199999999682,29.18546945831685,0.7281925689432551,-0.03464441514815508,1.6498765250195437,0.0,2.3901721918903167
169.75199999999683,29.21847539207327,0.7270486489722892,-0.03464442131808321,1.6526520357332986,0.0,2.4335551261901855
169.7719999999968,29.25152499901159,0.7259032190995571,-0.03464443151919694,1.659487771568068,0.0,2.4335551261901855
169.79199999999682,29.2848199541032,0.724749280966213,-0.03464443734200229,1.6693141142021697,0.0,2.4335551261901855
169.8119999999968,29.318220058403377,0.7235916964354633,-0.03464444128839039,1.6804221454655073,0.0,2.4335551261901855
169.8319999999968,29.351993879429273,0.7224211599394368,-0.034644444521149786,1.6912959458674297,0.0,2.4335551261901855
169.85199999999682,29.3858774290199,0.7212468203358405,-0.034644448048084975,1.7021004227074388,0.0,2.4335551261901855
169.8719999999968,29.420017011928255,0.720063606814581,-0.03464445226142976,1.7127431445695993,0.0,2.4335551261901855
169.8919999999968,29.45437138818365,0.7188729488102523,-0.03464445607183331,1.7232501621525238,0.0,2.4335551261901855
169.91199999999682,29.488868960003792,0.7176773278172088,-0.03464445961360951,1.7336667102158876,0.0,2.4335551261901855
169.9319999999968,29.523681874827908,0.7164707773200211,-0.03464446367176688,1.7438840280727792,0.0,2.4335551261901855
169.95199999999681,29.55859841476386,0.7152606352753649,-0.03464446775919949,1.7540358766957476,0.0,2.4335551261901855
169.97199999999683,29.59378930270078,0.7140409845982392,-0.03464447173423135,1.7640143951413731,0.0,2.4335551261901855
169.9919999999968,29.629148014200336,0.7128155172994416,-0.03464447589924813,1.773886884487547,0.0,2.4335551261901855
170.01199999999682,29.66467454926273,0.7115842333789648,-0.03464448025424982,1.7836533447342298,0.0,2.4335551261901855
170.0319999999968,29.70046389562848,0.7103438406337313,-0.03464448468730641,1.7932537636199555,0.0,2.4335551261901855
170.0519999999968,29.73635109809211,0.7091000562733464,-0.03464448916636931,1.8027923580773018,0.0,2.4335551261901855
170.07199999999682,29.772527680003535,0.7078462422323231,-0.03464449388386459,1.8121481257412781,0.0,2.4335551261901855
170.0919999999968,29.808830141785176,0.7065880652786458,-0.03464449865855457,1.8214243638673193,0.0,2.4335551261901855
170.1119999999968,29.8453214233724,0.705323343955979,-0.03464450351903592,1.8305813076864113,0.0,2.4335551261901855
170.1319999999968,29.882028313250615,0.7040511497773417,-0.03464450849727818,1.8396020325366553,0.0,2.4335551261901855
170.1519999999968,29.918827606682253,0.7027757529461408,-0.03464451352598896,1.8485643778287955,0.0,2.4335551261901855
170.1719999999968,29.955928366253534,0.7014899074571882,-0.0346445186554174,1.8573362601055354,0.0,2.4335551261901855
170.1919999999968,29.9931176436871,0.7002009939803223,-0.03464452380899408,1.8660522177666505,0.0,2.4335551261901855
170.2119999999968,30.030513462799558,0.6989049218649845,-0.03464452901891768,1.8746376846579864,0.0,2.4335551261901855
170.23199999999682,30.06808255536751,0.6976028441628886,-0.03464453425085301,1.8831136792843626,0.0,2.4335551261901855
170.2519999999968,30.10576716357248,0.6962967627362867,-0.03464453949746238,1.8915166924007052,0.0,2.4335551261901855
170.2719999999968,30.143706158487923,0.6949818643585197,-0.034644544753386075,1.8997589867962688,0.0,2.4335551261901855
170.29199999999682,30.181728747620053,0.6936640686331315,-0.03464455000668165,1.907948467288947,0.0,2.4335551261901855
170.3119999999968,30.219972652858704,0.6923386021622205,-0.034644555245324504,1.9159981227126344,0.0,2.4335551261901855
170.3319999999968,30.2583519411067,0.6910084433543607,-0.034644560464525576,1.9239622446511095,0.0,2.4335551261901855
170.3519999999968,30.296866612364013,0.6896735922095526,-0.03464456566428442,1.9318408331042956,0.0,2.4335551261901855
170.3719999999968,30.33559329309678,0.6883313928690653,-0.03464457081845884,1.9395854763274252,0.0,2.4335551261901855
170.3919999999968,30.374398914193883,0.686986457474425,-0.03464457595416359,1.9472802459065726,0.0,2.4335551261901855
170.4119999999968,30.413437977250197,0.6856334310326859,-0.03464458102621126,1.9548275294575619,0.0,2.4335551261901855
