t,x,y,yaw,v,vy,yaw_rate
12.513,0.6944308084391383,2.6738830984720237e-06,-2.6488021725907383e-06,1.6138189840708583,-1.6469276862268735e-05,-3.7055654330149927e-07
12.547,0.7501620274362325,2.538877100430493e-06,-2.693782626467782e-06,1.6662697926061183,-1.6693725759547933e-05,-4.6535602673910514e-07
12.581,0.8076581387176512,2.396420237516103e-06,-2.742115465944399e-06,1.7176411817339596,-1.692550065078225e-05,-5.678521876618298e-07
12.615,0.8668828214134242,2.246243049977166e-06,-2.794066154924604e-06,1.7679553655300597,-1.7165492073647226e-05,-6.782479828026666e-07
12.649000000000001,0.9278005021244518,2.088044992534514e-06,-2.8499075154241347e-06,1.8172341009120785,-1.741464541306539e-05,-7.967887891920875e-07
12.683,0.9903763395398129,1.921492751699352e-06,-2.9099194660674035e-06,1.8654986970478888,-1.7673948318234454e-05,-9.23631973503386e-07
12.717,1.0545762093706421,1.7462187822582142e-06,-2.9743863872025016e-06,1.9127700245700197,-1.794443174640285e-05,-1.058893628456098e-06
12.751,1.1203666895940634,1.5618199476842212e-06,-3.0435954267230524e-06,1.9590685246006299,-1.82271621378854e-05,-1.2026129485332611e-06
12.785,1.1877150460008021,1.3678563845057867e-06,-3.117833636961686e-06,2.0044142175906474,-1.852323623783588e-05,-1.3547503711916882e-06
12.818999999999999,1.2565892180402138,1.1638506012059252e-06,-3.1973852011047467e-06,2.048826711977047,-1.8833772449984508e-05,-1.5151742941713203e-06
12.853,1.3269578049566237,9.492868745103369e-07,-3.28252803816245e-06,2.092325212661969,-1.9159901870957263e-05,-1.683650555057868e-06
12.887,1.3987900522109786,7.236109872760386e-07,-3.373530211484759e-06,2.134928529317311,-1.9502757212855925e-05,-1.8598338289601485e-06
12.921,1.4720558381819284,4.862303600320527e-07,-3.47064595810437e-06,2.176655084518455,-1.9863460809014335e-05,-2.0432582486973514e-06
12.955,1.5467256611406,2.3651461812115924e-07,-3.57411148840448e-06,2.21752292171056,-2.0243110896232737e-05,-2.233330892809058e-06
12.989,1.6227706264934252,-2.6203355869941645e-08,-3.6841405465786615e-06,2.2575497130110076,-2.064276685301552e-05,-2.429325575350616e-06
