t,x,y,yaw,speed_measured,x_ref,y_ref,speed_ref,path_index,progress,cte,heading_error,steering_cmd,speed_cmd,compute_time_ms,did_compute,controller_success
0.0,33.4,-92.9,-0.7207000000000001,8.583423260308193e-20,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403218250829543,0.04777350821222104,0.20943951023931956,5.0,0.10145000123884529,True,True
0.04999999999999999,33.4,-92.9,-0.7207000000000001,5.687150078741219e-18,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403218250829543,0.04777350821222104,0.4188790204786391,5.0,0.09589999899617396,True,True
0.09999999999999998,33.40000080435634,-92.90000078288348,-0.720699307280099,0.001714086713742206,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403217133810548,0.04777281549232004,0.6108652381980153,5.0,0.09674100147094578,True,True
0.15000000000000002,33.40000954931971,-92.90000814824816,-0.720699892391947,8.472102799573754e-05,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403213957711636,0.047773400604167904,0.6108652381980153,5.0,0.08602099842391908,True,True
0.2,33.40001022616643,-92.9000086469534,-0.7207001721575221,-0.001080544940010098,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403214270270866,0.047773680369743055,0.6108652381980153,5.0,0.08487900049658492,True,True
0.25,33.39999090886401,-92.89999166251454,-0.7207000773013572,0.0009985235566797798,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403226877767267,0.047773585513578354,0.6108652381980153,5.0,0.0820339992060326,True,True
0.30000000000000004,33.399989369364306,-92.89999028334319,-0.720700109778456,0.0009665796243826241,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403228082758576,0.04777361799067714,0.6108652381980153,5.0,0.08104199878289364,True,True
0.35,33.399988012438136,-92.89998907605134,-0.7207001157857067,0.0009511791552154844,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403229079748079,0.04777362399792784,0.6108652381980153,5.0,0.07896799797890708,True,True
0.4,33.39998413511008,-92.89998564137584,-0.7207001274132273,0.0009212040188658389,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403231810567801,0.04777363562544856,0.6108652381980153,5.0,0.07901800199761055,True,True
0.44999999999999996,33.399981629018136,-92.89998342574931,-0.7207001357129132,0.0009066200105184327,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403233541511374,0.04777364392513439,0.6108652381980153,5.0,0.08155199975590222,True,True
0.5,33.3999755161433,-92.8999780273319,-0.7207001470370041,0.000878236114197981,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403237717064509,0.047773655249224944,0.6108652381980153,5.0,0.07996999920578673,True,True
0.55,33.399971922457475,-92.89997485624626,-0.7207001522717223,0.0008644271345520802,32.934173,-93.47543,5.0,9047,0.9330651815181518,0.7403240151640677,0.04777366048394338,0.6108652381980153,5.0,0.09857499753707089,True,True
