t,x,y,yaw,v,vy,yaw_rate
33.152,10.134333917122078,-9.633291639925749e-05,-1.2839401974954621e-05,3.785560059244411,-6.133854319675591e-05,7.884610920708996e-07
33.186,10.26314101738085,-9.79757590295456e-05,-1.2847687748466197e-05,3.7933171913162465,-6.143068846360623e-05,7.55678172998388e-07
33.22,10.392209133681899,-9.962307322206401e-05,-1.2856458111703945e-05,3.8009146843008375,-6.160284244415873e-05,7.852357083157634e-07
33.254,10.521532894405798,-0.00010127472779368585,-1.2865010132692931e-05,3.808355823539904,-6.156199914501719e-05,5.847967151059079e-07
33.288,10.651107038479138,-0.00010293076004445605,-1.2873634619342058e-05,3.815643826700798,-6.169994526968029e-05,5.977146800608181e-07
33.322,10.780926413099612,-0.00010459113291895487,-1.2881807019596116e-05,3.8227818452776576,-6.194891286831849e-05,7.585359351626539e-07
33.356,10.910985971507815,-0.00010625556588798262,-1.2890258543147019e-05,3.8297729659392505,-6.198466114293293e-05,6.328471732927884e-07
33.39,11.041280770804864,-0.00010792415365287007,-1.289822634573974e-05,3.8366202117576895,-6.206474246452173e-05,5.838034331215106e-07
33.424,11.171805969814965,-0.00010959684138664247,-1.290682718452059e-05,3.8433265436298756,-6.217950287872076e-05,5.984962952507615e-07
33.458,11.302556826992095,-0.00011127350543912976,-1.2914703500238038e-05,3.8498948615295956,-6.228897250855318e-05,5.912389044694033e-07
33.492,11.433528698369663,-0.00011295408412498823,-1.2922710237027498e-05,3.856328005722836,-6.24465024914671e-05,6.555338747795447e-07
33.526,11.56471703555221,-0.00011463845079757303,-1.2930665774332993e-05,3.8626287580501306,-6.257102004489696e-05,6.413804924773489e-07
33.56,11.696117383748673,-0.00011632673721229388,-1.2938566802096893e-05,3.8687998430671486,-6.279391511656913e-05,8.008446199665855e-07
33.594,11.827725379846088,-0.00011801862305944897,-1.2946487445121762e-05,3.8748439293309667,-6.273902442804704e-05,6.093452691670576e-07
33.628,11.959536750522808,-0.00011971426002640664,-1.2954335652149841e-05,3.8807636303705615,-6.29774980162165e-05,7.461488981791777e-07
33.662,12.091547310400665,-0.00012141346798565389,-1.2962385996826618e-05,3.8865615060420327,-6.300469758775545e-05,6.558350487273199e-07
33.696,12.223752960235116,-0.00012311628735048487,-1.296992598817838e-05,3.8922400634430345,-6.306128571688835e-05,6.095472251541064e-07
33.73,12.356149685142675,-0.00012482259081901607,-1.2977529922629776e-05,3.8978017581009636,-6.316173126924806e-05,5.959530920160985e-07
33.764,12.488733552864725,-0.00012653239662539027,-1.2985313345864387e-05,3.9032489950010283,-6.342848753957886e-05,7.948014281199601e-07
33.798,12.621500712067203,-0.0001282455086882264,-1.2992774647721647e-05,3.908584129688847,-6.340029097531488e-05,6.287615554871236e-07
33.832,12.754447390675136,-0.00012996202480046183,-1.3000205142673645e-05,3.913809469141782,-6.349727737971318e-05,6.747044778976553e-07
33.866,12.887569894241514,-0.0001316817290531767,-1.3008282940076004e-05,3.9189272729325944,-6.357777535078458e-05,5.618506883807383e-07
33.9,13.020864604349713,-0.00013340500563189742,-1.3017171167633469e-05,3.923939754072718,-6.378303445323684e-05,7.312071457751484e-07
33.934,13.15432797704894,-0.00013513150448610407,-1.3025393076144853e-05,3.9288490801246394,-6.379407440278502e-05,6.350851211803514e-07
33.968,13.287956541321774,-0.00013686130638888313,-1.3032591867906937e-05,3.9336573739289222,-6.399778965209457e-05,8.280231787298694e-07
34.002,13.421746897583052,-0.00013859400876196952,-1.3040424509737579e-05,3.938366714750394,-6.395301406337028e-05,5.869953684734751e-07
34.036,13.55569571620988,-0.00014032997742359233,-1.3047450439671955e-05,3.94297913894038,-6.415357738033267e-05,7.727628548130489e-07
34.07,13.68979973610185,-0.00014206890859850112,-1.305513285192147e-05,3.947496641053255,-6.427465594452476e-05,7.992130003884967e-07
