t,x,y,yaw,v,vy,yaw_rate
12.82,-8.489133249997196e-05,-3.3945615633470695e-13,8.189770747118172e-09,-7.012048231571932e-06,0.0,6.948758281785256e-10
12.84,-8.503157420482294e-05,-3.4060470374662146e-13,8.203668575385934e-09,-7.012085242548933e-06,0.0,6.948914133880839e-10
12.86,-8.517181664994254e-05,-3.417552062865844e-13,8.217566715370717e-09,-7.012122255980235e-06,0.0,6.949069992391461e-10
12.88,-8.531205983534662e-05,-3.429076640190186e-13,8.23146516708128e-09,-7.01215927020431e-06,0.0,6.949225855281429e-10
12.9,-8.54523037610543e-05,-3.4406207700837604e-13,8.245363930525925e-09,-7.012196285383623e-06,0.0,6.949381722322571e-10
12.92,-8.55925484270626e-05,-3.4521844531892956e-13,8.259263005712327e-09,-7.0122333004153245e-06,0.0,6.949537593200491e-10
12.94,-8.573279383339364e-05,-3.4637676901516065e-13,8.273162392648304e-09,-7.0122703165520945e-06,0.0,6.949693467988947e-10
12.96,-8.587303998007749e-05,-3.4753704816161917e-13,8.287062091345581e-09,-7.012307334191799e-06,0.0,6.949849348639392e-10
12.98,-8.601328686708531e-05,-3.486992828223709e-13,8.300962101807714e-09,-7.012344350390774e-06,0.0,6.950005231066662e-10
13.0,-8.615353449443738e-05,-3.49863473061889e-13,8.314862424043124e-09,-7.012381367604023e-06,0.0,6.950161117703939e-10
13.02,-8.629378286218057e-05,-3.510296189448701e-13,8.328763058064413e-09,-7.012418387158849e-06,0.0,6.950317010645386e-10
13.04,-8.64340319703509e-05,-3.5219772053592565e-13,8.342664003882352e-09,-7.012455408516678e-06,0.0,6.950472908968084e-10
13.06,-8.657428181890396e-05,-3.533677778989992e-13,8.356565261499716e-09,-7.012492427652895e-06,0.0,6.950628808683049e-10
13.08,-8.671453240783815e-05,-3.5453979109839157e-13,8.370466830923545e-09,-7.012529446709619e-06,0.0,6.950784711913466e-10
13.1,-8.68547837372105e-05,-3.557137601988958e-13,8.384368712165895e-09,-7.012566468617596e-06,0.0,6.950940621175082e-10
13.12,-8.699503580704327e-05,-3.568896852650182e-13,8.398270905236942e-09,-7.012603491638672e-06,0.0,6.951096535523721e-10
13.14,-8.713528861732547e-05,-3.5806756636098886e-13,8.412173410141226e-09,-7.012640514109789e-06,0.0,6.95125245214314e-10
13.16,-8.727554216806329e-05,-3.592474035511835e-13,8.426076226887335e-09,-7.012677536891046e-06,0.0,6.951408373053769e-10
13.18,-8.741579645927896e-05,-3.6042919690011476e-13,8.439979355484655e-09,-7.0127145607834115e-06,0.0,6.951564298660367e-10
13.2,-8.755605149098377e-05,-3.616129464722062e-13,8.4538827959415e-09,-7.0127515852404574e-06,0.0,6.951720228421352e-10
13.22,-8.769630726320004e-05,-3.627986523319768e-13,8.467786548267266e-09,-7.012788610813472e-06,0.0,6.951876162883295e-10
13.24,-8.783656377602163e-05,-3.6398631454455433e-13,8.481690612479229e-09,-7.01282564107959e-06,0.0,6.9520321059817e-10
13.26,-8.797682102929975e-05,-3.651759331730155e-13,8.495594988567492e-09,-7.012862663905885e-06,0.0,6.952188044131731e-10
