t,x,y,yaw,v,vy,yaw_rate
13.3,-0.00015938082923498703,-1.7314891787935142e-12,2.2036128152145746e-08,-1.2689354111597538e-05,0.0,1.7869915574271066e-09
13.32,-0.00015963461833924986,-1.7370817080186685e-12,2.207186915789857e-08,-1.268945521314228e-05,0.0,1.7870502876413598e-09
13.34,-0.0001598884094654578,-1.742683352549766e-12,2.21076113382296e-08,-1.268955631039719e-05,0.0,1.787109016551615e-09
13.36,-0.0001601422026136184,-1.7482941128296064e-12,2.2143354693130127e-08,-1.2689657408030132e-05,0.0,1.7871677450265243e-09
13.38,-0.00016039599778366293,-1.7539139892993057e-12,2.2179099222573654e-08,-1.2689758502226358e-05,0.0,1.787226472176583e-09
13.4,-0.00016064979497570564,-1.7595429824040314e-12,2.22148449265665e-08,-1.268985960213526e-05,0.0,1.787285199642564e-09
13.42,-0.00016090359418976973,-1.7651810925869495e-12,2.2250591805102167e-08,-1.26899607032043e-05,0.0,1.7873439267832882e-09
13.44,-0.00016115739542573015,-1.7708283202879348e-12,2.2286339858147615e-08,-1.269006179802028e-05,0.0,1.7874026522728093e-09
13.46,-0.00016141119868362687,-1.7764846659505264e-12,2.23220890856959e-08,-1.2690162894836304e-05,0.0,1.7874613774143996e-09
13.48,-0.00016166500396339102,-1.7821501300158418e-12,2.2357839487726133e-08,-1.269026398820784e-05,0.0,1.7875201015115885e-09
13.5,-0.00016191881126500368,-1.7878247129261103e-12,2.239359106422445e-08,-1.2690365080632467e-05,0.0,1.7875788249161214e-09
13.52,-0.0001621726205885453,-1.7935084151257887e-12,2.2429343815189603e-08,-1.2690466177080935e-05,0.0,1.787637548257715e-09
13.54,-0.00016242643193391782,-1.7992012370553447e-12,2.2465097740595175e-08,-1.2690567268626014e-05,0.0,1.7876962702788172e-09
13.56,-0.00016268024530113176,-1.8049031791576757e-12,2.2500852840430054e-08,-1.2690668360697366e-05,0.0,1.7877549917442301e-09
13.58,-0.00016293406069025528,-1.8106142418769805e-12,2.2536609114691252e-08,-1.269076945617618e-05,0.0,1.7878137130598147e-09
13.6,-0.00016318787810128694,-1.8163344256559037e-12,2.2572366563367363e-08,-1.2690870551582384e-05,0.0,1.7878724338057559e-09
13.62,-0.00016344169753410015,-1.8220637309342698e-12,2.2608125186426558e-08,-1.2690971640661296e-05,0.0,1.7879311529599517e-09
13.64,-0.00016369551898870214,-1.8278021581549123e-12,2.2643884983860066e-08,-1.2691072730098873e-05,0.0,1.7879898716756053e-09
13.66,-0.0001639493424651893,-1.8335497077626912e-12,2.2679645955667465e-08,-1.269117382435802e-05,0.0,1.788048590370117e-09
13.68,-0.00016420316796350804,-1.839306380199081e-12,2.271540810183001e-08,-1.2691274915936972e-05,0.0,1.7881073081274618e-09
13.7,-0.00016445699548363427,-1.8450721759062236e-12,2.2751171422333117e-08,-1.2691376006311088e-05,0.0,1.7881660251554525e-09
13.72,-0.00016471082502551794,-1.8508470953256713e-12,2.278693591715572e-08,-1.2691477094183693e-05,0.0,1.7882247411304427e-09
13.74,-0.00016496465658908833,-1.856631138898501e-12,2.2822701586278072e-08,-1.269157817851913e-05,0.0,1.7882834561178014e-09
13.76,-0.0001652184901744017,-1.862424307068683e-12,2.285846842969409e-08,-1.2691679265668269e-05,0.0,1.7883421708009844e-09
13.78,-0.00016547232578136966,-1.868226600276892e-12,2.289423644737871e-08,-1.2691780348397314e-05,0.0,1.7884008842311253e-09
13.8,-0.0001657261634101509,-1.874038018969452e-12,2.2930005639344508e-08,-1.2691881439062534e-05,0.0,1.7884595982902215e-09
13.82,-0.0001659800030606758,-1.879858563587477e-12,2.296577600556625e-08,-1.2691982526244723e-05,0.0,1.7885183110873468e-09
13.84,-0.00016623384473287033,-1.8856882345719753e-12,2.3001547546025126e-08,-1.2692083609726908e-05,0.0,1.788577022944129e-09
13.86,-0.00016648768842676473,-1.8915270323663463e-12,2.3037320260712793e-08,-1.2692184694720375e-05,0.0,1.7886357343835315e-09
