t,x,y,yaw,speed_measured,x_ref,y_ref,speed_ref,path_index,progress,cte,heading_error,steering_cmd,speed_cmd,compute_time_ms,did_compute,controller_success
0.03799999999999998,33.73,-92.524,-0.7207000000000001,2.722820350794927e-17,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2400180596847552,0.04777350821222104,-0.14347886806,5.0,37.923784999293275,True,True
0.09100000000000003,33.729815673055846,-92.52383995107941,-0.7206834548539167,-0.009473388935570905,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2400180596847552,0.04777350821222104,-0.14347886806,5.0,41.524303998812684,True,True
0.139,33.72953513554777,-92.52358076502331,-0.7206993142696526,-0.013575708693958306,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.240028511077623,0.04775696306613764,-0.1434954132,5.0,39.24139799892146,True,True
0.186,33.729103531656044,-92.52314089865305,-0.7206858033607,-0.01706053340711902,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2400566229469059,0.04777282248187387,-0.14347955379,5.0,36.28644499985967,True,True
0.236,33.72805679184344,-92.52219936982144,-0.7206805888761022,-0.021733085680951426,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2401820356936752,0.04778705222349178,-0.14346532405,5.0,37.01823299888929,True,True
0.28600000000000003,33.72737824945509,-92.52161621691496,-0.7207001367803076,-0.026007694753719945,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2402169440453845,0.047754097088323455,-0.14349827918,5.0,37.02176899969345,True,True
0.33599999999999997,33.72568764851968,-92.52015882345707,-0.7206953537970915,-0.03485248975706594,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2402910232399889,0.04776381944284003,-0.14348855683,5.0,36.18935399936163,True,True
0.384,33.72469008646911,-92.51928791050648,-0.7206900497533648,-0.038594392290765625,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.240338323151401,0.04776886200931241,-0.14348351426,5.0,34.28273999998055,True,True
0.43500000000000005,33.72237835014015,-92.51725837688386,-0.7206928220217481,-0.04759597151956223,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2404690274292474,0.04777053184251656,-0.14348184443,5.0,35.14843800076051,True,True
0.485,33.72104695770531,-92.51608936273642,-0.7206944617910523,-0.05232051584844154,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2405471047313215,0.047766330233969256,-0.14348604604,5.0,35.920762000387185,True,True
0.534,33.718012953453886,-92.51342571703144,-0.7206930416942102,-0.06226109033998946,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2407261833799224,0.047766521209588575,-0.14348585506,5.0,34.459180000339984,True,True
0.584,33.716301759748816,-92.51192356968943,-0.7206923092204579,-0.06749400175698245,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2408276729422578,0.047766549906431255,-0.14348582636,5.0,34.992306000276585,True,True
0.635,33.71248132908911,-92.50861991445773,-0.7207000468907195,-0.07619061345976488,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.240937481929478,0.047765817432678936,-0.14348655884,5.0,35.6933070015657,True,True
0.687,33.710458442229,-92.50686830074012,-0.7206979690672245,-0.07736523618373123,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.241143475809194,0.04777355510294079,-0.14347882117,5.0,37.47877300156688,True,True
0.74,33.708910258157026,-92.50552939030212,-0.7207259655713176,0.06308286537286306,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2412543907610876,0.04777147727944531,-0.14348089899,5.0,40.06643000138865,True,True
0.7849999999999999,33.711750013830645,-92.50800494982273,-0.720762388376513,0.15953377013960302,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2413379795818018,0.04779947378353855,-0.14345290249,5.0,35.23901799962914,True,True
0.8360000000000001,33.71704902154543,-92.51258455421036,-0.7209414474044332,0.2550795120996504,32.934173,-93.47543,5.0,9047,0.9330651815181518,1.2411692706365305,0.047835896588733995,-0.14341647968,5.0,36.484385000221664,True,True
